begin,open,close,high,low,value,volume,end,year,ticker,company_name
2018-09-11,193.1,195.0,195.50000000000006,191.7,797139265.2,20535740000,2018-09-11 23:59:59,2018,VTBR,ВТБ
2018-09-12,196.0,198.00000000000003,199.0,195.15000000000003,693348156.1,17555880000,2018-09-12 23:59:59,2018,VTBR,ВТБ
2018-09-13,198.5,202.4,208.40000000000003,198.04999999999998,1535223104.2,37625190000,2018-09-13 23:59:59,2018,VTBR,ВТБ
2018-09-14,202.5,200.25000000000006,204.9,198.3,1040722493.1,25899610000,2018-09-14 23:59:59,2018,VTBR,ВТБ
2018-09-17,200.25000000000006,200.2,202.15,199.04999999999998,524203356.4,13071920000,2018-09-17 23:59:59,2018,VTBR,ВТБ
2018-09-18,199.55,205.9,206.0,199.55,707018391.6,17415010000,2018-09-18 23:59:59,2018,VTBR,ВТБ
2018-09-19,206.74999999999994,206.40000000000003,208.99999999999997,205.34999999999997,812119322.6,19619610000,2018-09-19 23:59:59,2018,VTBR,ВТБ
2018-09-20,206.9,205.55,210.0,204.5,1457468927.9,35099600000,2018-09-20 23:59:59,2018,VTBR,ВТБ
2018-09-21,206.25,211.0,211.0,204.04999999999995,746309550.7,17944510000,2018-09-21 23:59:59,2018,VTBR,ВТБ
2018-09-24,209.5,209.55,212.25,207.8,957293311.2,22776370000,2018-09-24 23:59:59,2018,VTBR,ВТБ
2018-09-25,210.20000000000002,208.0,211.25,207.5,431980104.3,10345900000,2018-09-25 23:59:59,2018,VTBR,ВТБ
2018-09-26,208.5,205.9,208.65,205.00000000000006,732647449.8,17694320000,2018-09-26 23:59:59,2018,VTBR,ВТБ
2018-09-27,205.9,206.50000000000003,208.44999999999996,202.25,1027151505.0,24976480000,2018-09-27 23:59:59,2018,VTBR,ВТБ
2018-09-28,208.0,203.79999999999998,208.0,202.34999999999997,925503349.6,22657560000,2018-09-28 23:59:59,2018,VTBR,ВТБ
2018-10-01,204.6,201.54999999999998,205.05,200.70000000000002,532285457.0,13112240000,2018-10-01 23:59:59,2018,VTBR,ВТБ
2018-10-02,203.00000000000003,201.85000000000002,203.35000000000002,200.59999999999997,399078644.5,9894130000,2018-10-02 23:59:59,2018,VTBR,ВТБ
2018-10-03,201.85000000000002,203.55,204.75,200.9,674120911.2,16612190000,2018-10-03 23:59:59,2018,VTBR,ВТБ
2018-10-04,203.45,199.5,204.95,198.15,863964994.0,21445400000,2018-10-04 23:59:59,2018,VTBR,ВТБ
2018-10-05,199.4,197.89999999999998,200.0,196.7,546832812.3,13777860000,2018-10-05 23:59:59,2018,VTBR,ВТБ
2018-10-08,198.04999999999998,196.05,199.0,194.1,590820465.2,15056980000,2018-10-08 23:59:59,2018,VTBR,ВТБ
2018-10-09,196.5,191.99999999999997,198.3,191.99999999999997,868415068.6,22337310000,2018-10-09 23:59:59,2018,VTBR,ВТБ
2018-10-10,192.75,190.64999999999998,193.3,188.8,784877514.5,20581840000,2018-10-10 23:59:59,2018,VTBR,ВТБ
2018-10-11,186.95,188.5,189.29999999999998,182.9,1682064260.3,45174210000,2018-10-11 23:59:59,2018,VTBR,ВТБ
2018-10-12,190.0,189.75,191.99999999999997,186.85,799773248.8,21086340000,2018-10-12 23:59:59,2018,VTBR,ВТБ
2018-10-15,190.85000000000002,192.45000000000005,194.0,189.50000000000003,617352625.3,16113400000,2018-10-15 23:59:59,2018,VTBR,ВТБ
2018-10-16,192.3,191.99999999999997,194.75,188.04999999999998,993314298.2,25940890000,2018-10-16 23:59:59,2018,VTBR,ВТБ
2018-10-17,193.35000000000002,192.3,194.35000000000002,190.05,756451042.4,19703850000,2018-10-17 23:59:59,2018,VTBR,ВТБ
2018-10-18,191.89999999999998,189.65,192.49999999999997,188.70000000000002,450109601.2,11823560000,2018-10-18 23:59:59,2018,VTBR,ВТБ
2018-10-19,189.9,184.45,189.9,184.25,735865102.9,19689400000,2018-10-19 23:59:59,2018,VTBR,ВТБ
2018-10-22,184.45,180.7,185.15,179.3,982704907.2,26963850000,2018-10-22 23:59:59,2018,VTBR,ВТБ
2018-10-23,179.7,181.00000000000003,181.9,176.0,887692909.7,24884710000,2018-10-23 23:59:59,2018,VTBR,ВТБ
2018-10-24,181.5,184.25,185.7,179.25,1051173640.5,28780230000,2018-10-24 23:59:59,2018,VTBR,ВТБ
2018-10-25,181.4,181.75,182.6,180.15,406171108.6,11194100000,2018-10-25 23:59:59,2018,VTBR,ВТБ
2018-10-26,180.55,178.70000000000002,181.10000000000002,178.1,518120329.8,14458280000,2018-10-26 23:59:59,2018,VTBR,ВТБ
2018-10-29,178.15,182.0,183.50000000000003,178.15,464270031.2,12806770000,2018-10-29 23:59:59,2018,VTBR,ВТБ
2018-10-30,181.45000000000002,183.0,183.35,180.05,426152220.5,11716220000,2018-10-30 23:59:59,2018,VTBR,ВТБ
2018-10-31,183.8,182.9,185.25,182.9,526226195.1,14311030000,2018-10-31 23:59:59,2018,VTBR,ВТБ
2018-11-01,183.45,181.00000000000003,183.45,179.25,650891671.2,17990650000,2018-11-01 23:59:59,2018,VTBR,ВТБ
2018-11-02,181.125,180.65,181.75,180.20000000000002,414805762.3,11459220000,2018-11-02 23:59:59,2018,VTBR,ВТБ
2018-11-06,181.00000000000003,180.75,183.1,180.7,578134917.1,15910200000,2018-11-06 23:59:59,2018,VTBR,ВТБ
2018-11-07,180.0,190.95000000000002,190.95000000000002,178.64999999999998,2168299055.45,58167200000,2018-11-07 23:59:59,2018,VTBR,ВТБ
2018-11-08,191.5,190.15,193.7,188.97500000000002,1381254230.1,36034700000,2018-11-08 23:59:59,2018,VTBR,ВТБ
2018-11-09,189.375,187.85,190.4,185.5,786522306.55,20899340000,2018-11-09 23:59:59,2018,VTBR,ВТБ
2018-11-12,188.5,190.9,192.49999999999997,188.5,752117435.35,19761240000,2018-11-12 23:59:59,2018,VTBR,ВТБ
2018-11-13,190.02499999999998,192.20000000000002,195.75,188.67499999999998,1253798469.35,32421450000,2018-11-13 23:59:59,2018,VTBR,ВТБ
2018-11-14,191.5,190.75000000000006,192.84999999999997,189.0,672116470.65,17596900000,2018-11-14 23:59:59,2018,VTBR,ВТБ
2018-11-15,191.92500000000004,196.4,197.0,190.825,1281638847.45,32876180000,2018-11-15 23:59:59,2018,VTBR,ВТБ
2018-11-16,197.59999999999997,195.8,197.79999999999998,194.37499999999997,773192751.7,19737790000,2018-11-16 23:59:59,2018,VTBR,ВТБ
2018-11-19,195.8,194.0,197.5,192.49999999999997,492640504.15,12625230000,2018-11-19 23:59:59,2018,VTBR,ВТБ
2018-11-20,193.6,187.14999999999998,193.6,186.72500000000002,776279761.55,20507410000,2018-11-20 23:59:59,2018,VTBR,ВТБ
2018-11-21,186.075,186.10000000000002,188.39999999999998,184.32500000000002,870897748.5,23348180000,2018-11-21 23:59:59,2018,VTBR,ВТБ
2018-11-22,187.10000000000002,186.5,188.85,186.05,517419236.3,13814970000,2018-11-22 23:59:59,2018,VTBR,ВТБ
2018-11-23,186.05,185.3,186.85,183.575,457511921.2,12355030000,2018-11-23 23:59:59,2018,VTBR,ВТБ
2018-11-26,185.1,183.475,185.825,177.75,1128055098.75,31053560000,2018-11-26 23:59:59,2018,VTBR,ВТБ
2018-11-27,183.50000000000003,184.15,185.99999999999997,182.525,454449615.3,12318760000,2018-11-27 23:59:59,2018,VTBR,ВТБ
2018-11-28,184.8,187.9,188.425,184.075,592234748.7999998,15893200000,2018-11-28 20:30:02,2018,VTBR,ВТБ
2018-11-29,188.0,190.15,191.675,187.5,830639200.2,21870920000,2018-11-29 23:59:59,2018,VTBR,ВТБ
2018-11-30,188.8,186.5,189.225,185.525,462521023.85,12367990000,2018-11-30 23:59:59,2018,VTBR,ВТБ
2018-12-03,187.52499999999998,188.0,190.85000000000002,187.5,505436614.8,13345570000,2018-12-03 23:59:59,2018,VTBR,ВТБ
2018-12-04,187.9,184.95000000000002,188.95,184.775,697492809.7,18734290000,2018-12-04 23:59:59,2018,VTBR,ВТБ
2018-12-05,183.775,184.975,185.3,182.6,621984824.4,16880750000,2018-12-05 23:59:59,2018,VTBR,ВТБ
2018-12-06,183.625,183.55,184.2,181.25,460315206.85,12575580000,2018-12-06 23:59:59,2018,VTBR,ВТБ
2018-12-07,183.92499999999998,182.77499999999998,185.2,182.375,625306908.1,17037480000,2018-12-07 23:59:59,2018,VTBR,ВТБ
2018-12-10,181.95,180.5,183.45,180.5,410783631.25,11303680000,2018-12-10 23:59:59,2018,VTBR,ВТБ
2018-12-11,181.62500000000003,180.025,181.775,179.7,391103935.45,10809270000,2018-12-11 23:59:59,2018,VTBR,ВТБ
2018-12-12,180.725,181.25,181.25,179.17499999999998,438792098.65,12161040000,2018-12-12 23:59:59,2018,VTBR,ВТБ
2018-12-13,181.20000000000002,180.4,181.4,179.54999999999998,284864753.9,7906700000,2018-12-13 23:59:59,2018,VTBR,ВТБ
2018-12-14,179.79999999999998,179.975,180.35,177.775,434140079.3,12124480000,2018-12-14 23:59:59,2018,VTBR,ВТБ
2018-12-17,179.5,181.7,184.74999999999997,179.425,736154631.45,20142510000,2018-12-17 23:59:59,2018,VTBR,ВТБ
2018-12-18,180.5,181.00000000000003,181.25,178.2,606025308.7,16843810000,2018-12-18 23:59:59,2018,VTBR,ВТБ
